 94       -0.08      4.80      6.02     -93.76    -93.07
 95       -2.18      2.71      3.93    -109.03   -108.36
 96       -4.89      0.02      1.23    -124.53   -123.88
 97       -8.55     -3.64     -2.42    -140.55   -139.92
 98      -14.18     -9.25     -8.04    -158.32   -157.72
 99      -27.31    -22.27    -21.09     165.04    165.51
100      -20.57    -15.64    -14.43       9.84     10.93
101      -14.26     -9.30     -8.09     -11.56    -10.57
102      -11.52     -6.54     -5.34     -28.24    -27.20
103      -10.20     -5.20     -4.01     -44.01    -42.88
104       -9.73     -4.71     -3.52     -59.51    -58.25
105       -9.88     -4.84     -3.65     -74.95    -73.53
106      -10.56     -5.50     -4.32     -90.45    -88.84
107      -11.75     -6.68     -5.50    -106.10   -104.28
108      -13.50     -8.42     -7.25    -122.04   -119.97
109      -15.93    -10.86     -9.69    -138.45   -136.10
110      -19.36    -14.31    -13.13    -155.81   -153.13
111      -24.65    -19.63    -18.44    -175.80   -172.68
112      -35.69    -30.85    -29.62     144.57    148.59
113      -32.22    -27.29    -26.08       0.15      2.39
114      -25.57    -20.69    -19.47     -28.22    -25.31
115      -22.67    -17.89    -16.64     -48.53    -45.49
116      -21.19    -16.55    -15.27     -67.71    -64.80
117      -20.51    -16.01    -14.69     -86.80    -84.36
118      -20.35    -16.01    -14.65    -106.12   -104.54
119      -20.59    -16.39    -14.99    -125.78   -125.53
120      -21.15    -17.05    -15.63    -145.80   -147.38
121      -22.02    -17.95    -16.51    -166.19   -169.99
122      -23.20    -19.08    -17.66     173.04    166.80
123      -24.79    -20.51    -19.13     151.71    143.09
124      -26.95    -22.44    -21.12     129.25    118.54
125      -30.04    -25.29    -24.03     103.70     91.29
126      -34.67    -29.78    -28.56      67.04     52.64
127      -38.06    -32.59    -31.50      -8.37    -27.94
128      -33.08    -26.75    -25.84     -71.37    -89.30
129      -28.70    -22.02    -21.17    -101.58   -118.37
130      -25.75    -18.75    -17.96    -122.86   -139.04
131      -23.68    -16.38    -15.64    -140.79   -156.48
132      -22.20    -14.61    -13.92    -156.99   -172.18
133      -21.16    -13.30    -12.64    -172.09    173.24
134      -20.48    -12.36    -11.74     173.61    159.48
135      -20.13    -11.74    -11.16     159.91    146.33
136      -20.06    -11.43    -10.87     146.68    133.66
137      -20.28    -11.41    -10.88     133.80    121.36
138      -20.78    -11.68    -11.17     121.17    109.32
139      -21.59    -12.27    -11.79     108.66     97.41
140      -22.76    -13.22    -12.76      96.08     85.43
141      -24.33    -14.61    -14.17      83.13     73.07
142      -26.46    -16.60    -16.17      69.19     59.66
143      -29.37    -19.46    -19.04      52.78     43.41
144      -33.47    -23.71    -23.27      29.14     18.11
145      -38.18    -27.93    -27.54     -19.07    -39.19
146      -36.60    -24.32    -24.07     -85.10   -101.19
147      -32.45    -19.89    -19.65    -117.74   -127.87
148      -29.58    -16.87    -16.64    -136.06   -143.50
149      -27.66    -14.74    -14.53    -149.75   -155.43
150      -26.36    -13.19    -12.99    -161.45   -165.65
151      -25.49    -12.04    -11.85    -172.10   -174.90
152      -24.94    -11.19    -11.01     177.88    176.50
153      -24.64    -10.58    -10.41     168.29    168.39
154      -24.55    -10.15    -10.00     159.00    160.66
155      -24.62     -9.89     -9.75     149.92    153.26
156      -24.84     -9.77     -9.64     141.01    146.17
157      -25.19     -9.77     -9.65     132.23    139.35
158      -25.66     -9.89     -9.77     123.54    132.79
159      -26.21    -10.09     -9.99     114.91    126.49
160      -26.86    -10.39    -10.30     106.33    120.44
161      -27.58    -10.78    -10.69      97.78    114.62
162      -28.36    -11.24    -11.15      89.25    109.06
163      -29.20    -11.77    -11.69      80.73    103.73
164      -30.08    -12.38    -12.30      72.22     98.66
165      -31.00    -13.05    -12.98      63.74     93.83
166      -31.94    -13.79    -13.72      55.31     89.26
167      -32.90    -14.59    -14.53      46.97     84.95
168      -33.87    -15.47    -15.40      38.78     80.90
169      -34.85    -16.41    -16.35      30.80     77.12
170      -35.84    -17.43    -17.37      23.11     73.63
171      -36.86    -18.54    -18.48      15.79     70.43
172      -37.91    -19.76    -19.69       8.92     67.52
173      -39.02    -21.09    -21.02       2.59     64.93
174      -40.25    -22.59    -22.52      -3.14     62.66
175      -41.64    -24.32    -24.24      -8.22     60.73
176      -43.31    -26.37    -26.28     -12.59     59.14
177      -45.48    -28.95    -28.86     -16.23     57.91
178      -48.59    -32.53    -32.42     -19.12     57.04
179      -54.14    -38.57    -38.45     -21.25     56.55
180      -99.99    -99.99    -99.99       0.00      0.00

  0      -99.99    -99.99    -99.99       0.00      0.00
  1      -38.90    -22.99    -22.88      33.79    119.77
  2      -33.44    -17.03    -16.94      35.02    119.35
  3      -30.46    -13.59    -13.50      36.39    118.69
  4      -28.49    -11.19    -11.11      37.92    117.81
  5      -27.06     -9.36     -9.29      39.63    116.69
  6      -25.97     -7.91     -7.85      41.50    115.34
  7      -25.10     -6.74     -6.67      43.52    113.77
  8      -24.38     -5.77     -5.71      45.66    111.98
  9      -23.77     -4.97     -4.91      47.87    109.96
 10      -23.23     -4.31     -4.26      50.08    107.73
 11      -22.76     -3.79     -3.74      52.23    105.27
 12      -22.34     -3.39     -3.34      54.24    102.61
 13      -21.96     -3.11     -3.06      56.03     99.75
 14      -21.65     -2.96     -2.90      57.53     96.68
 15      -21.40     -2.93     -2.87      58.70     93.43
 16      -21.25     -3.04     -2.97      59.51     90.00
 17      -21.20     -3.30     -3.23      59.97     86.41
 18      -21.31     -3.73     -3.65      60.11     82.69
 19      -21.59     -4.37     -4.29      60.00     78.88
 20      -22.12     -5.26     -5.17      59.77     75.04
 21      -22.97     -6.48     -6.39      59.69     71.30
 22      -24.28     -8.17     -8.07      60.25     67.92
 23      -26.27    -10.57    -10.46      62.68     65.53
 24      -29.36    -14.26    -14.13      70.71     66.21
 25      -33.56    -20.77    -20.55      98.90     81.95
 26      -32.54    -22.66    -22.23     155.29    167.74
 27      -27.26    -14.98    -14.73     179.11   -166.44
 28      -23.26    -10.57    -10.34    -175.30   -165.04
 29      -20.31     -7.68     -7.45    -175.34   -168.20
 30      -18.05     -5.61     -5.37    -177.76   -173.03
 31      -16.26     -4.08     -3.83     178.53   -178.71
 32      -14.85     -2.95     -2.67     173.98    175.07
 33      -13.73     -2.12     -1.83     168.84    168.44
 34      -12.89     -1.56     -1.25     163.23    161.49
 35      -12.28     -1.24     -0.91     157.23    154.26
 36      -11.90     -1.16     -0.81     150.90    146.79
 37      -11.76     -1.30     -0.92     144.29    139.10
 38      -11.85     -1.67     -1.27     137.43    131.21
 39      -12.20     -2.30     -1.87     130.36    123.14
 40      -12.83     -3.20     -2.75     123.12    114.91
 41      -13.80     -4.43     -3.96     115.76    106.55
 42      -15.18     -6.08     -5.57     108.36     98.11
 43      -17.13     -8.28     -7.74     101.08     89.65
 44      -19.96    -11.33    -10.77      94.26     81.35
 45      -24.47    -16.00    -15.42      89.18     73.75
 46      -34.23    -25.73    -25.15      97.50     71.34
 47      -32.33    -26.44    -25.45    -134.31   -137.82
 48      -24.24    -17.58    -16.73    -130.81   -139.93
 49      -20.42    -13.89    -13.02    -136.39   -147.35
 50      -18.11    -11.86    -10.94    -143.40   -155.33
 51      -16.63    -10.71     -9.72    -150.79   -163.25
 52      -15.69    -10.15     -9.08    -158.23   -170.86
 53      -15.17    -10.02     -8.87    -165.56   -177.98
 54      -15.00    -10.25     -9.00    -172.69    175.55
 55      -15.13    -10.79     -9.43    -179.58    169.84
 56      -15.59    -11.60    -10.14     173.79    164.93
 57      -16.39    -12.70    -11.16     167.39    160.73
 58      -17.66    -14.16    -12.56     161.21    157.04
 59      -19.63    -16.20    -14.57     155.28    153.57
 60      -22.91    -19.42    -17.81     149.95    150.22
 61      -29.82    -26.15    -24.60     148.28    148.69
 62      -36.23    -33.40    -31.58     -69.01    -58.16
 63      -23.44    -19.73    -18.19     -60.93    -53.24
 64      -18.07    -14.12    -12.65     -66.99    -59.46
 65      -14.63    -10.50     -9.08     -74.80    -67.36
 66      -12.19     -7.92     -6.54     -83.45    -76.21
 67      -10.42     -6.03     -4.68     -92.65    -85.74
 68       -9.19     -4.71     -3.39    -102.29    -95.78
 69       -8.46     -3.92     -2.61    -112.27   -106.21
 70       -8.26     -3.67     -2.37    -122.46   -116.88
 71       -8.67     -4.05     -2.76    -132.71   -127.64
 72       -9.92     -5.26     -3.98    -142.68   -138.14
 73      -12.54     -7.86     -6.59    -151.32   -147.44
 74      -18.42    -13.74    -12.47    -152.64   -149.98
 75      -24.38    -20.23    -18.81     -50.06    -45.44
 76      -12.62     -8.08     -6.77     -28.13    -24.03
 77       -7.03     -2.45     -1.15     -35.68    -32.18
 78       -3.39      1.19      2.49     -46.59    -43.51
 79       -0.74      3.84      5.14     -58.67    -55.93
 80        1.28      5.86      7.16     -71.38    -68.93
 81        2.86      7.43      8.73     -84.51    -82.32
 82        4.08      8.64      9.94     -97.97    -96.01
 83        5.00      9.55     10.86    -111.72   -109.96
 84        5.66     10.21     11.51    -125.72   -124.14
 85        6.09     10.63     11.94    -139.94   -138.52
 86        6.30     10.83     12.14    -154.38   -153.09
 87        6.31     10.83     12.14    -169.00   -167.84
 88        6.11     10.62     11.94     176.20    177.26
 89        5.70     10.21     11.53     161.25    162.21
 90        5.08      9.59     10.91     -33.84    -32.96
 91        4.23      8.74     10.06     -49.05    -48.24
 92        3.12      7.64      8.95     -64.38    -63.63
 93        1.72      6.24      7.56     -79.82    -79.11
 94       -0.04      4.49      5.80     -95.39    -94.71
 95       -2.27      2.27      3.58    -111.13   -110.48
 96       -5.18     -0.63      0.68    -127.17   -126.54
 97       -9.22     -4.66     -3.36    -143.94   -143.34
 98      -15.83    -11.24     -9.94    -163.58   -163.04
 99      -33.02    -28.24    -26.99     101.14    102.48
100      -17.66    -13.07    -11.77       3.28      4.31
101      -12.82     -8.20     -6.91     -16.42    -15.43
102      -10.60     -5.96     -4.68     -33.24    -32.20
103       -9.58     -4.93     -3.65     -49.37    -48.24
104       -9.35     -4.67     -3.40     -65.29    -64.03
105       -9.71     -5.02     -3.75     -81.16    -79.75
106      -10.63     -5.92     -4.66     -97.11    -95.52
107      -12.10     -7.39     -6.12    -113.23   -111.45
108      -14.22     -9.50     -8.24    -129.70   -127.67
109      -17.21    -12.50    -11.24    -146.80   -144.52
110      -21.68    -16.98    -15.71    -165.48   -162.89
111      -29.84    -25.18    -23.90     168.45    171.50
112      -36.22    -31.63    -30.33      21.46     23.74
113      -26.22    -21.64    -20.34     -19.59    -16.67
114      -22.53    -18.02    -16.70     -40.70    -37.57
115      -20.72    -16.32    -14.97     -59.95    -56.80
116      -19.89    -15.61    -14.23     -78.97    -76.02
117      -19.67    -15.54    -14.12     -98.19    -95.73
118      -19.92    -15.94    -14.48    -117.78   -116.22
119      -20.56    -16.72    -15.22    -137.83   -137.62
120      -21.54    -17.81    -16.28    -158.39   -160.02
121      -22.90    -19.20    -17.66    -179.54    176.59
122      -24.73    -20.97    -19.44     158.47    152.15
123      -27.21    -23.31    -21.83     134.87    126.17
124      -30.80    -26.72    -25.29     106.91     96.07
125      -36.11    -31.91    -30.51      61.91     48.37
126      -37.04    -32.11    -30.90     -24.46    -42.08
127      -31.50    -25.98    -24.90     -75.17    -91.90
128      -27.59    -21.70    -20.70    -102.51   -118.95
129      -24.96    -18.72    -17.79    -123.51   -139.75
130      -23.11    -16.53    -15.67    -141.85   -157.82
131      -21.80    -14.91    -14.10    -158.69   -174.29
132      -20.91    -13.72    -12.96    -174.50    170.33
133      -20.37    -12.91    -12.19     170.45    155.77
134      -20.16    -12.43    -11.75     155.99    141.85
135      -20.25    -12.27    -11.63     142.01    128.42
136      -20.66    -12.43    -11.82     128.38    115.36
137      -21.40    -12.94    -12.37     114.97    102.54
138      -22.53    -13.86    -13.31     101.59     89.77
139      -24.13    -15.28    -14.75      87.94     76.72
140      -26.37    -17.40    -16.88      73.35     62.66
141      -29.59    -20.63    -20.11      56.04     45.51
142      -34.49    -25.84    -25.29      29.10     16.03
143      -39.30    -29.27    -28.86     -37.79    -62.85
144      -34.60    -23.11    -22.81    -101.37   -116.11
145      -30.23    -18.69    -18.39    -126.56   -137.02
146      -27.48    -15.80    -15.51    -142.33   -150.82
147      -25.65    -13.77    -13.50    -155.02   -162.12
148      -24.42    -12.30    -12.04    -166.30   -172.19
149      -23.60    -11.21    -10.97    -176.79    178.50
150      -23.10    -10.42    -10.20     173.25    169.74
151      -22.85     -9.88     -9.66     163.65    161.39
152      -22.82     -9.53     -9.33     154.33    153.40
153      -22.96     -9.36     -9.17     145.23    145.71
154      -23.27     -9.34     -9.16     136.28    138.30
155      -23.73     -9.45     -9.29     127.47    131.15
156      -24.31     -9.70     -9.55     118.74    124.23
157      -25.01    -10.06     -9.92     110.09    117.54
158      -25.82    -10.53    -10.40     101.46    111.06
159      -26.74    -11.11    -10.99      92.85    104.77
160      -27.74    -11.78    -11.67      84.22     98.68
161      -28.83    -12.56    -12.46      75.55     92.76
162      -30.00    -13.43    -13.33      66.82     87.00
163      -31.24    -14.39    -14.30      58.02     81.39
164      -32.54    -15.45    -15.37      49.13     75.91
165      -33.90    -16.60    -16.52      40.15     70.55
166      -35.30    -17.84    -17.77      31.09     65.27
167      -36.74    -19.18    -19.11      21.96     60.06
168      -38.22    -20.61    -20.54      12.80     54.89
169      -39.72    -22.14    -22.07       3.63     49.74
170      -41.25    -23.76    -23.68      -5.50     44.58
171      -42.82    -25.48    -25.40     -14.51     39.41
172      -44.41    -27.29    -27.21     -23.34     34.24
173      -46.05    -29.22    -29.13     -31.89     29.11
174      -47.76    -31.26    -31.17     -40.00     24.09
175      -49.59    -33.48    -33.37     -47.53     19.33
176      -51.63    -35.95    -35.83     -54.27     15.01
177      -54.08    -38.86    -38.73     -60.02     11.34
178      -57.41    -42.67    -42.53     -64.57      8.54
179      -63.07    -48.85    -48.69     -67.78      6.81
180      -99.99    -99.99    -99.99       0.00      0.00

  0      -99.99    -99.99    -99.99       0.00      0.00
  1      -38.94    -23.47    -23.35      54.03    141.25
  2      -33.46    -17.48    -17.37      55.26    140.83
  3      -30.44    -14.00    -13.90      56.64    140.18
  4      -28.41    -11.53    -11.45      58.18    139.29
  5      -26.92     -9.64     -9.56      59.89    138.17
  6      -25.74     -8.10     -8.03      61.77    136.82
  7      -24.76     -6.82     -6.75      63.79    135.25
  8      -23.92     -5.73     -5.66      65.92    133.44
  9      -23.18     -4.79     -4.73      68.11    131.40
 10      -22.49     -3.98     -3.92      70.30    129.13
 11      -21.85     -3.29     -3.23      72.40    126.64
 12      -21.24     -2.71     -2.64      74.33    123.92
 13      -20.66     -2.22     -2.16      76.02    120.98
 14      -20.11     -1.83     -1.77      77.38    117.81
 15      -19.61     -1.55     -1.48      78.36    114.43
 16      -19.16     -1.36     -1.29      78.92    110.84
 17      -18.78     -1.29     -1.21      79.04    107.04
 18      -18.49     -1.33     -1.25      78.72    103.04
 19      -18.31     -1.51     -1.42      77.97     98.85
 20      -18.26     -1.83     -1.73      76.83     94.49
 21      -18.38     -2.32     -2.21      75.35     89.97
 22      -18.69     -3.01     -2.90      73.61     85.34
 23      -19.26     -3.96     -3.83      71.73     80.65
 24      -20.16     -5.23     -5.09      69.94     76.01
 25      -21.52     -6.96     -6.81      68.65     71.63
 26      -23.56     -9.37     -9.21      68.85     68.06
 27      -26.73    -13.01    -12.83      73.57     66.97
 28      -31.55    -19.40    -19.14      95.91     77.66
 29      -31.88    -23.45    -22.87     157.45    163.07
 30      -26.15    -15.15    -14.82    -175.63   -165.91
 31      -21.98    -10.59    -10.28    -170.94   -165.09
 32      -19.04     -7.71     -7.41    -172.25   -169.16
 33      -16.86     -5.73     -5.41    -175.93   -174.91
 34      -15.20     -4.31     -3.97     179.14    178.48
 35      -13.94     -3.31     -2.95     173.43    171.32
 36      -13.00     -2.64     -2.26     167.15    163.78
 37      -12.35     -2.27     -1.86     160.46    155.92
 38      -11.96     -2.15     -1.72     153.41    147.80
 39      -11.83     -2.29     -1.84     146.08    139.46
 40      -11.96     -2.70     -2.21     138.52    130.92
 41      -12.36     -3.38     -2.86     130.77    122.23
 42      -13.08     -4.37     -3.82     122.89    113.42
 43      -14.17     -5.72     -5.14     114.95    104.54
 44      -15.72     -7.54     -6.92     107.08     95.67
 45      -17.93    -10.00     -9.36      99.48     86.93
 46      -21.23    -13.53    -12.85      92.76     78.68
 47      -26.88    -19.32    -18.62      89.53     72.26
 48      -40.83    -35.98    -34.75     143.75    100.17
 49      -28.23    -22.55    -21.51    -131.62   -139.85
 50      -22.46    -16.69    -15.67    -133.60   -144.46
 51      -19.35    -13.84    -12.76    -139.76   -151.61
 52      -17.40    -12.23    -11.08    -146.75   -158.97
 53      -16.16    -11.37    -10.13    -153.89   -165.99
 54      -15.40    -11.02     -9.67    -160.93   -172.42
 55      -15.04    -11.04     -9.59    -167.77   -178.12
 56      -15.01    -11.38     -9.82    -174.37    176.98
 57      -15.32    -11.99    -10.33     179.26    172.81
 58      -16.02    -12.87    -11.15     173.10    169.17
 59      -17.21    -14.14    -12.40     167.16    165.77
 60      -19.17    -16.06    -14.33     161.61    162.44
 61      -22.59    -19.35    -17.66     157.40    159.70
 62      -30.21    -26.81    -25.18     162.38    163.81
 63      -31.56    -28.59    -26.81     -70.99    -61.60
 64      -21.42    -17.85    -16.27     -62.12    -54.14
 65      -16.47    -12.69    -11.17     -67.66    -60.03
 66      -13.24     -9.32     -7.84     -75.61    -68.27
 67      -10.97     -6.93     -5.48     -84.60    -77.63
 68       -9.37     -5.23     -3.81     -94.26    -87.70
 69       -8.33     -4.12     -2.73    -104.38    -98.29
 70       -7.83     -3.58     -2.19    -114.84   -109.22
 71       -7.92     -3.63     -2.25    -125.46   -120.34
 72       -8.74     -4.43     -3.06    -135.99   -131.39
 73      -10.66     -6.33     -4.97    -145.79   -141.76
 74      -14.73    -10.39     -9.03    -152.20   -148.99
 75      -25.36    -21.31    -19.87    -119.22   -118.67
 76      -15.60    -11.44    -10.03     -28.32    -24.06
 77       -8.43     -4.20     -2.81     -31.97    -28.43
 78       -4.19      0.05      1.44     -42.41    -39.32
 79       -1.21      3.03      4.42     -54.58    -51.84
 80        1.02      5.26      6.65     -67.54    -65.10
 81        2.74      6.97      8.36     -81.01    -78.83
 82        4.07      8.29      9.68     -94.84    -92.89
 83        5.08      9.29     10.68    -108.97   -107.22
 84        5.80     10.00     11.40    -123.35   -121.79
 85        6.28     10.47     11.88    -137.97   -136.56
 86        6.53     10.71     12.12    -152.80   -151.53
 87        6.56     10.74     12.14    -167.81   -166.67
 88        6.37     10.54     11.95     177.00    178.04
 89        5.96     10.13     11.54     161.67    162.61
 90        5.33      9.50     10.91     -33.81    -32.95
 91        4.45      8.62     10.03     -49.42    -48.62
 92        3.30      7.48      8.89     -65.15    -64.41
 93        1.84      6.02      7.43     -81.00    -80.30
 94       -0.01      4.18      5.58     -97.00    -96.34
 95       -2.38      1.82      3.22    -113.21   -112.58
 96       -5.51     -1.30      0.09    -129.82   -129.21
 97       -9.99     -5.77     -4.38    -147.45   -146.87
 98      -17.90    -13.65    -12.26    -170.03   -169.57
 99      -27.05    -22.77    -21.39      39.35     40.80
100      -15.50    -11.24     -9.86      -2.05     -1.07
101      -11.63     -7.36     -5.98     -21.08    -20.10
102       -9.82     -5.53     -4.15     -38.14    -37.10
103       -9.08     -4.77     -3.40     -54.65    -53.53
104       -9.07     -4.74     -3.38     -70.99    -69.75
105       -9.66     -5.32     -3.96     -87.31    -85.92
106      -10.82     -6.47     -5.11    -103.73   -102.17
107      -12.61     -8.24     -6.89    -120.37   -118.62
108      -15.17    -10.80     -9.45    -137.45   -135.49
109      -18.92    -14.56    -13.20    -155.52   -153.32
110      -25.10    -20.75    -19.39    -176.94   -174.50
111      -40.33    -35.99    -34.63     105.89    108.54
112      -27.89    -23.60    -22.23      -8.70     -5.76
113      -22.79    -18.56    -17.17     -32.01    -28.88
114      -20.47    -16.32    -14.90     -51.63    -48.40
115      -19.37    -15.32    -13.88     -70.69    -67.49
116      -19.02    -15.10    -13.62     -89.85    -86.88
117      -19.21    -15.44    -13.92    -109.36   -106.91
118      -19.86    -16.24    -14.67    -129.34   -127.81
119      -20.91    -17.43    -15.82    -149.91   -149.76
120      -22.39    -19.01    -17.37    -171.21   -172.92
121      -24.38    -21.05    -19.39     166.45    162.48
122      -27.13    -23.75    -22.11     142.14    135.69
123      -31.15    -27.65    -26.05     112.48    103.54
124      -36.99    -33.38    -31.81      60.14     47.99
125      -36.01    -31.72    -30.35     -30.31    -45.50
126      -30.48    -25.74    -24.48     -74.78    -90.17
127      -26.87    -21.75    -20.59    -101.11   -116.91
128      -24.44    -18.96    -17.87    -122.35   -138.39
129      -22.75    -16.91    -15.90    -141.30   -157.36
130      -21.57    -15.39    -14.45    -158.88   -174.78
131      -20.81    -14.31    -13.43    -175.51    168.91
132      -20.40    -13.60    -12.78     168.61    153.43
133      -20.33    -13.25    -12.47     153.31    138.61
134      -20.58    -13.24    -12.50     138.47    124.29
135      -21.19    -13.60    -12.90     123.95    110.33
136      -22.19    -14.37    -13.71     109.58     96.54
137      -23.68    -15.67    -15.03      95.06     82.62
138      -25.83    -17.68    -17.06      79.80     67.91
139      -29.01    -20.85    -20.23      62.14     50.54
140      -34.06    -26.21    -25.55      35.35     21.84
141      -39.47    -30.33    -29.83     -36.26    -62.62
142      -33.90    -23.37    -23.00    -103.18   -118.55
143      -29.27    -18.71    -18.34    -127.88   -139.43
144      -26.41    -15.71    -15.36    -143.70   -153.52
145      -24.51    -13.62    -13.28    -156.67   -165.26
146      -23.22    -12.10    -11.78    -168.29   -175.82
147      -22.37    -10.99    -10.69    -179.14    174.36
148      -21.84    -10.20     -9.91     170.55    165.09
149      -21.59     -9.66     -9.39     160.64    156.26
150      -21.56     -9.34     -9.09     151.04    147.80
151      -21.74     -9.21     -8.98     141.69    139.67
152      -22.10     -9.26     -9.04     132.55    131.84
153      -22.62     -9.46     -9.26     123.58    124.29
154      -23.30     -9.82     -9.63     114.75    117.00
155      -24.13    -10.33    -10.15     106.02    109.95
156      -25.11    -10.98    -10.82      97.37    103.12
157      -26.23    -11.79    -11.63      88.75     96.50
158      -27.50    -12.74    -12.60      80.12     90.06
159      -28.92    -13.86    -13.73      71.44     83.76
160      -30.49    -15.16    -15.04      62.66     77.57
161      -32.23    -16.66    -16.54      53.69     71.40
162      -34.15    -18.40    -18.28      44.45     65.16
163      -36.29    -20.42    -20.30      34.79     58.64
164      -38.68    -22.80    -22.69      24.46     51.49
165      -41.39    -25.68    -25.56      13.01     42.92
166      -44.52    -29.25    -29.12      -0.50     31.02
167      -48.20    -33.69    -33.54     -18.32     10.23
168      -52.29    -37.53    -37.39     -46.03    -32.16
169      -54.97    -36.44    -36.38     -90.03    -79.13
170      -54.01    -33.83    -33.79    -131.91   -102.61
171      -52.04    -32.07    -32.03    -156.89   -114.42
172      -50.60    -31.12    -31.07    -172.27   -121.61
173      -49.77    -30.79    -30.74     176.93   -126.56
174      -49.49    -30.99    -30.93     168.70   -130.20
175      -49.71    -31.70    -31.63     162.20   -132.94
176      -50.49    -32.96    -32.88     157.00   -135.00
177      -51.99    -34.95    -34.87     152.89   -136.51
178      -54.65    -38.12    -38.02     149.74   -137.53
179      -59.92    -43.91    -43.81     147.48   -138.09
180      -99.99    -99.99    -99.99       0.00      0.00

  0      -99.99    -99.99    -99.99       0.00      0.00
  1      -40.55    -25.55    -25.42      73.31    162.12
  2      -35.04    -19.53    -19.41      74.56    161.71
  3      -31.97    -16.00    -15.89      75.99    161.09
  4      -29.88    -13.46    -13.36      77.60    160.24
  5      -28.29    -11.47    -11.38      79.39    159.16
  6      -27.01     -9.82     -9.74      81.35    157.86
  7      -25.91     -8.41     -8.34      83.46    156.32
  8      -24.94     -7.18     -7.11      85.67    154.55
  9      -24.05     -6.09     -6.02      87.94    152.55
 10      -23.20     -5.12     -5.05      90.19    150.31
 11      -22.39     -4.25     -4.18      92.35    147.83
 12      -21.60     -3.48     -3.41      94.31    145.10
 13      -20.82     -2.79     -2.72      96.01    142.14
 14      -20.07     -2.19     -2.12      97.35    138.93
 15      -19.35     -1.69     -1.61      98.28    135.49
 16      -18.67     -1.26     -1.19      98.75    131.81
 17      -18.04     -0.94     -0.85      98.74    127.89
 18      -17.47     -0.71     -0.62      98.23    123.73
 19      -16.99     -0.58     -0.48      97.24    119.35
 20      -16.61     -0.57     -0.46      95.77    114.74
 21      -16.34     -0.68     -0.56      93.86    109.92
 22      -16.21     -0.93     -0.80      91.54    104.89
 23      -16.23     -1.34     -1.20      88.86     99.67
 24      -16.45     -1.94     -1.78      85.87     94.29
 25      -16.89     -2.75     -2.59      82.66     88.77
 26      -17.63     -3.85     -3.67      79.36     83.18
 27      -18.74     -5.32     -5.13      76.19     77.63
 28      -20.40     -7.32     -7.11      73.63     72.38
 29      -22.89    -10.16     -9.93      72.90     68.08
 30      -26.89    -14.64    -14.39      78.41     67.21
 31      -32.72    -23.35    -22.87     114.25     90.14
 32      -29.24    -20.35    -19.82     178.34   -172.84
 33      -23.55    -13.34    -12.94    -168.17   -163.30
 34      -19.87     -9.57     -9.18    -168.21   -166.57
 35      -17.32     -7.16     -6.76    -172.04   -172.61
 36      -15.45     -5.51     -5.09    -177.52   -179.78
 37      -14.07     -4.38     -3.94     176.09    172.44
 38      -13.08     -3.65     -3.18     169.11    164.24
 39      -12.41     -3.25     -2.75     161.71    155.73
 40      -12.04     -3.14     -2.62     153.99    146.99
 41      -11.95     -3.33     -2.77     146.03    138.07
 42      -12.15     -3.80     -3.21     137.89    129.02
 43      -12.66     -4.58     -3.95     129.65    119.88
 44      -13.51     -5.72     -5.05     121.39    110.73
 45      -14.80     -7.28     -6.57     113.23    101.65
 46      -16.64     -9.40     -8.65     105.37     92.81
 47      -19.34    -12.37    -11.57      98.30     84.55
 48      -23.59    -16.86    -16.03      93.57     77.92
 49      -32.08    -25.64    -24.75     102.91     80.60
 50      -32.56    -28.29    -26.91    -143.78   -151.93
 51      -24.25    -19.28    -18.08    -133.15   -143.79
 52      -20.30    -15.55    -14.29    -137.12   -148.70
 53      -17.94    -13.52    -12.18    -143.18   -154.87
 54      -16.42    -12.39    -10.95    -149.74   -160.92
 55      -15.48    -11.83    -10.27    -156.34   -166.44
 56      -14.96    -11.67    -10.00    -162.83   -171.25
 57      -14.81    -11.82    -10.05    -169.16   -175.40
 58      -15.04    -12.23    -10.40    -175.34   -179.07
 59      -15.68    -12.95    -11.09     178.61    177.44
 60      -16.88    -14.12    -12.27     172.77    173.89
 61      -18.97    -16.09    -14.28     167.54    170.40
 62      -22.81    -19.76    -18.01     164.82    168.49
 63      -31.89    -28.90    -27.13    -175.84   -174.43
 64      -27.03    -23.99    -22.24     -66.57    -57.70
 65      -19.08    -15.67    -14.04     -62.33    -54.39
 66      -14.71    -11.13     -9.55     -68.41    -60.93
 67      -11.79     -8.09     -6.55     -76.86    -69.80
 68       -9.76     -5.96     -4.45     -86.41    -79.80
 69       -8.38     -4.52     -3.02     -96.63    -90.50
 70       -7.59     -3.67     -2.19    -107.32   -101.67
 71       -7.38     -3.43     -1.96    -118.28   -113.13
 72       -7.85     -3.88     -2.42    -129.31   -124.66
 73       -9.26     -5.27     -3.81    -139.96   -135.84
 74      -12.26     -8.25     -6.80    -148.78   -145.31
 75      -19.40    -15.41    -13.95    -145.45   -143.44
 76      -19.83    -16.13    -14.59     -35.74    -31.33
 77      -10.14     -6.25     -4.76     -28.89    -25.28
 78       -5.11     -1.21      0.28     -38.39    -35.28
 79       -1.75      2.16      3.64     -50.56    -47.82
 80        0.72      4.62      6.10     -63.76    -61.33
 81        2.60      6.49      7.98     -77.55    -75.38
 82        4.04      7.92      9.41     -91.74    -89.80
 83        5.13      9.01     10.50    -106.25   -104.51
